id	decision	reason_cn	tags	session	title	url	publication	abstract_short
P11/3	related_excluded	平台是 optical lattice、BEC、quantum gas 或 gas microscope，不是 Rb87 optical tweezer Rydberg array。	gate_QEC;optical_lattice_or_gas	Topology and Defects in Quantum Gases	Non-Abelian dynamics in strongly interacting spinor Bose gases	https://meetings-archive.aps.org/damop/2026/p11/3/		Topology is widely used to characterize phases and responses in many systems, yet typically only in Abelian and non-interacting settings. We investigate an interacting bosonic system whose low-energy subspace exhibits non-Abelian features and split Yang monopoles. Certain Wilson loops, which can be computed explicitly, show non-trivial behavior that depends on the topology of the ground-band manifold, characterized by the second Chern number. This provides a way to probe non-Abelian dynamics in interacting ultracold gases, in principle accessible via tomography and linear-response measurements.
P11/4	unrelated_excluded	主题不涉及 Rb/Rydberg/光镊/中性原子阵列或相关量子计算模拟工程。	optical_lattice_or_gas	Topology and Defects in Quantum Gases	Decaying quantum turbulence during far-from-equilibrium Bose--Einstein condensation	https://meetings-archive.aps.org/damop/2026/p11/4/		We study the dynamics of vortex lines during far-from-equilibrium Bose--Einstein condensation. Using matter-wave techniques to magnify the density distribution and then imaging just a cross section of the magnified cloud allows us to directly reveal randomly oriented and bending vortex lines embedded in the 3D cloud. We extract the vortex line length density \mathcal{L} using persistent homology, and find that it decays according to the prediction for Vinen turbulence, {\rm d}\mathcal{L}/{\rm d}t \propto -\mathcal{L}^2, and that the prefactor does not depend on the strength of the interparticle interactions.
P11/5	unrelated_excluded	平台是离子、固态或其他非中性原子光镊平台。	quantum_sim;optical_lattice_or_gas;ion_or_solid	Topology and Defects in Quantum Gases	Dirac string and optical excitation selection rules originating from a full inter-band Berry connection measurement in the optical honeycomb lattice	https://meetings-archive.aps.org/damop/2026/p11/5/	"Schwarz, M.N.*, Chang, S.-W.*, Moloney, E.G., Lin, K., Stamper-Kurn, D.M. ""Full Inter-band Berry connection measurement necessitating a Dirac string in an optical honeycomb lattice"" (in preparation)"	The inter-band Berry connection is closely related to the transition matrix element allowing for (optical) excitations in solids. Its nature as a vector field allows it to encode polarization selection rules, in addition to the transition strength. Lattice structures like the optical honeycomb exhibit band crossing points, which can cause the necessity for the introduction of a Dirac string in the inter-band Berry connection. We measure the full real vector field (up to a gauge choice) for multiple ground to excited bands using a Degenerate Fermi Gas of 40K in a 8.95Er (Er = h*4.41kHz is the recoil energy) deep optical honeycomb lattice. We induce transitions by shaking the lattice in differ
P11/6	related_excluded	平台是 optical lattice、BEC、quantum gas 或 gas microscope，不是 Rb87 optical tweezer Rydberg array。	gate_QEC;quantum_sim;optical_lattice_or_gas	Topology and Defects in Quantum Gases	Defect Formation Across Non-equilibrium Phase Transitions in a Spin–Orbit-Coupled BEC in an Optical Lattice	https://meetings-archive.aps.org/damop/2026/p11/6/	C. Shimelfenig, F. Serrano, C. Halverson, A. Mukhopadhyay, P. Engels, Q. Guan, (2026). Macroscopic self-trapping and dynamical phase transition in momentum space BEC [Preprint], arXiv: arxiv.org/abs/2510.13056	We study dynamics near non-equilibrium critical points in a spin-orbit-coupled Bose-Einstein condensate (BEC) subjected to a tunable optical lattice, which enables an effective two-mode Josephson junction description in momentum space. Due to interaction-induced self-trapping, the system exhibits both a ground-state phase transition and a non-equilibrium phase transition. The transition between these phases is continuous (second order). By quenching across the critical point, we investigate the universal non-equilibrium dynamics associated with this transition. Using truncated Wigner approximation simulations and many-body quantum evolution, we extract the scaling behavior of the delay time 
P11/7	unrelated_excluded	主题不涉及 Rb/Rydberg/光镊/中性原子阵列或相关量子计算模拟工程。	optical_lattice_or_gas	Topology and Defects in Quantum Gases	Abstract Withdrawn	https://meetings-archive.aps.org/damop/2026/p11/7/		
P12/1	unrelated_excluded	读完摘要后未发现可归入 Rb87 Rydberg 光镊平台近期实验/工程问题的内容。	quantum_sim;metrology	Spinor Gases and Magnetic Phenomena	Lattice-enabled detection of spin-dependent three-body interactions	https://meetings-archive.aps.org/damop/2026/p12/1/	arXiv:2510.01158	By controllably quenching lattice-confined spinor gases, we experimentally detect coherent three-body interactions, which are often masked by stronger two-body effects, through the induced nonequilibrium spin dynamics. The three-body spin-dependent interaction strengths are precisely extracted via real-time and frequency domain analyses of the observed quench-induced non-equilibrium spin dynamics. Our results demonstrate that the inclusion of the three-body interactions is critical to accurately determine the atom number distribution in lattices with potential applications in quantum sensing via spin singlets. The presented techniques offer a promising avenue for future studies of higher-bod
P12/2	related_excluded	平台是 optical lattice、BEC、quantum gas 或 gas microscope，不是 Rb87 optical tweezer Rydberg array。	gate_QEC;optical_lattice_or_gas	Spinor Gases and Magnetic Phenomena	Resonant driving for coherent quantum control of a ferromagnetic spin-1 BEC	https://meetings-archive.aps.org/damop/2026/p12/2/		Generation and manipulation of spin-squeezed quantum systems require versatile and precise control techniques. At the single-particle level, coherent control is typically achieved through Rabi and Ramsey protocols. In many-body interacting systems used for spin-squeezing experiments, however, interparticle interactions open additional pathways for control that extend beyond mean-field dynamics into the entangled regime. These include exploiting symmetry-breaking phase transitions as well as parametric and Floquet engineering methods. In this work, we demonstrate coherent excitation and control of collective many-body spin states in a ferromagnetic spin-1 Bose-Einstein condensate by directly 
P12/3	related_excluded	平台是 optical lattice、BEC、quantum gas 或 gas microscope，不是 Rb87 optical tweezer Rydberg array。	metrology;optical_lattice_or_gas	Spinor Gases and Magnetic Phenomena	Quantum spin mixing dynnamics in a ferromagnetic spin-1 Bose-Einstein condensate beyond single mode approximation	https://meetings-archive.aps.org/damop/2026/p12/3/		Precision measurements, based on spinor Bose-Einstein condensates and beyond the standard quantum limit, often employ a single mode approximation, i. e., all spin components share the same spatial mode. However, the single spatial mode approximation in a ferromagnetically interacting atomic spinor condensate becomes inaccurate due to magnetic field gradients or strong spin interactions. By assuming three modes of a spin-1 condensate, we derive spin mixing Hamiltonian of the system beyond the conventional single mode approximation. At zero bias magnetic field, the fraction of spin zero component and the condensate spin length are found decreasing with the separation factor increasing. For non
P12/4	unrelated_excluded	读完摘要后未发现可归入 Rb87 Rydberg 光镊平台近期实验/工程问题的内容。	quantum_sim	Spinor Gases and Magnetic Phenomena	Quantum Simulator for Massive Relativistic Fields in Two Spatial Dimensions	https://meetings-archive.aps.org/damop/2026/p12/4/		We report on the experimental demonstration of an analog quantum simulator for massive relativistic fields in two spatial dimensions (2D). Our quantum simulator is based on a coherently coupled two-component spin mixture of bosonic 39K atoms in a uniform 2D box trap. We prepare the system at a special spin imbalance that decouples the spin and density degrees of freedom and operate in the Josephson regime where the coherent coupling strength is much weaker than the spin chemical potential. The spin dynamics in our system encode the sine-Gordon model, which is a prototypical example of massive relativistic fields. To benchmark our simulator, we examine perturbative excitations of the system a
P12/5	related_excluded	平台是 optical lattice、BEC、quantum gas 或 gas microscope，不是 Rb87 optical tweezer Rydberg array。	gate_QEC;quantum_sim;optical_lattice_or_gas	Spinor Gases and Magnetic Phenomena	Itinerant Magnetism in a Dipolar Lattice Gas II - Youcef Baamara	https://meetings-archive.aps.org/damop/2026/p12/5/	Probing Coherences and Itinerant Magnetism in a Dipolar Lattice Gas, Thomas Lauprêtre, Jose Daniel Bernal, Youcef Baamara, Ana Maria Rey, Laurent Vernac, Bruno Laburthe-Tolra. Using Dynamical Decoupling to investigate Magnetism of large spin atoms, Thomas Lauprêtre, Jose Daniel Bernal, Youcef Baamara, Ana Maria Rey, Laurent Vernac, Bruno Laburthe-Tolra.	Itinerant magnetism appears when particles can move while interacting, making it a rich and challenging many-body problem that is closely connected to superconductivity, quantum magnetism, and superfluidity. Magnetic dipolar gases in optical lattices provide an ideal platform to explore this physics, because tunneling, contact interactions, and long-range anisotropic dipolar interactions all play important roles.In this work, we study how the transverse magnetization evolves as the system moves from a regime where atoms can move freely to one dominated by interactions. By tuning the depth and geometry of a 3D optical lattice, we explore the crossover from the superfluid phase to the Mott ins
P12/6	related_excluded	平台是 optical lattice、BEC、quantum gas 或 gas microscope，不是 Rb87 optical tweezer Rydberg array。	quantum_sim;optical_lattice_or_gas	Spinor Gases and Magnetic Phenomena	Itinerant Magnetism in a Dipolar Lattice Gas I - Jose Daniel Bernal	https://meetings-archive.aps.org/damop/2026/p12/6/	https://arxiv.org/abs/2501.11402 This is the work. In the most recent version, which is not yet uploaded. I am included as a co-author.	Itinerant magnetism, driven by the interplay of magnetism and transport, connects key phenomena such as superconductivity, quantum magnetism, and superfluidity. Spinor Bose–Einstein condensates provide an ideal platform to explore this interplay, where Bose enhancement favors ferromagnetism while lattice confinement can disrupt it. We study the dynamics of transverse magnetization in a gas of bosonic chromium atoms across the superfluid–Mott insulator transition in a 3D optical lattice. In the superfluid regime, ferromagnetic order persists, but increasing lattice depth suppresses spin currents, leading to a dynamical instability near the phase transition boundary. In the insulating regime, 
P12/7	related_excluded	光镊/中性原子阵列相关，但摘要没有 Rb87 或 Rydberg 核心实验。	tweezer;gate_QEC;cavity;metrology;optical_lattice_or_gas	Spinor Gases and Magnetic Phenomena	Continuously monitored Rabi oscillations in Bose-Einstein condensates	https://meetings-archive.aps.org/damop/2026/p12/7/		Minimally disruptive measurement techniques are a key tool for modern quantum science. In atomic systems, ancilla based methods or optical cavities are commonly used to realize weak measurements, while in superconducting circuits, dispersive coupling to a readout resonator enables monitoring of a qubit's state during its evolution. These techniques have enabled advances in quantum metrology, quantum error correction, and real-time feedback on quantum evolution. We describe an experiment which implements dispersive imaging techniques to continuously monitor the evolving spin state of Raman-driven tweezer arrays of two-component Bose-condensed or thermal ensembles near the standard quantum lim
P12/8	related_excluded	平台是 optical lattice、BEC、quantum gas 或 gas microscope，不是 Rb87 optical tweezer Rydberg array。	quantum_sim;metrology;optical_lattice_or_gas	Spinor Gases and Magnetic Phenomena	Decoherence in Condensates with Chaotic Dynamics in Internal Degrees of Freedom	https://meetings-archive.aps.org/damop/2026/p12/8/		The stability of systems with underlying internal dynamics is critical to many applications of quantum sciences, such as quantum simulation and metrology. In previous and ongoing works we find that Bose-Einstein condensates (BECs) often exhibit resonant spatial excitations during dynamics within internal degrees of freedom; these resonances can persist even when the energy scales of the internal dynamics are much smaller than those of the spatial excitations. By breaking integrability these spatial excitations induce chaos, potentially allowing for decoherence and thermalization within the closed quantum systems. We develop and apply a generalized few-state framework to various systems such 
P12/9	unrelated_excluded	读完摘要后未发现可归入 Rb87 Rydberg 光镊平台近期实验/工程问题的内容。	gate_QEC;quantum_sim	Spinor Gases and Magnetic Phenomena	Dynamics of anisotropic spin-1 chains with tunable symmetry	https://meetings-archive.aps.org/damop/2026/p12/9/		The far-from-equilibrium dynamics of interacting quantum systems have been the subject of extensive research in recent years. Numerous non-equilibrium phenomena, including many-body scars, Hilbert space fragmentation, dynamical quantum phase transitions, and time crystals, have been experimentally realized thanks to the quick development of quantum simulators. In this study we employ time-evolving block decimation to study the time evolution of excited initial states of an anisotropic spin-1 Heisenberg Hamiltonian in which the underlying symmetry can be tuned from SU(2) to SU(3) by controlling the contribution from quadrupolar interactions. We analyze the dynamics of the local magnetization,
P12/10	unrelated_excluded	主题不涉及 Rb/Rydberg/光镊/中性原子阵列或相关量子计算模拟工程。	optical_lattice_or_gas	Spinor Gases and Magnetic Phenomena	Strong magnetic interaction between dysprosium atoms at subwavelength distances	https://meetings-archive.aps.org/damop/2026/p12/10/		Dysprosium atoms, which are among the most magnetic atoms in the periodic table, feature magnetic dipolar interactions that are a hundred times stronger than those of alkali atoms. However, this interaction remains weak compared to other energy scales in the system, such as contact interactions or the temperature. Therefore, to study many-body physics that arises from magnetic interactions, it is crucial to develop protocols to place atoms much closer than conventional methods allow. Here we take a first step toward this goal by characterizing the magnetic interaction between two dysprosium atoms confined in a tightly trapped harmonic potential. By confining atom pairs to 20 nm length scale 
R06/1	unrelated_excluded	平台是离子、固态或其他非中性原子光镊平台。	gate_QEC;quantum_sim;cavity;vapor_or_MOT;ion_or_solid	Remote Entanglement Distribution with Trapped Ions	Fabrication and Automated Characterisation of Optical Cavity Mirrors for Quantum Networking	https://meetings-archive.aps.org/damop/2026/r06/1/		To achieve high rates of entanglement generation in trapped ion quantum networks [1], the Purcell enhancement offered by optical cavities can be used to reach near-unit photon collection efficiency [2]. In this work, we address the challenges of fabricating and characterizing microcavity mirrors with ultralow, Å-level roughness, necessary to achieve high cooperativity in ion-cavity systems. We use focused ion beam (FIB) milling to produce features with state-of-the-art surface roughness for this size and scale [3,4]. To rapidly characterize these mirrors and to drive iterative improvements of the fabrication methods used, we design and build an automated cavity mode-matching experiment. An a
R06/2	unrelated_excluded	平台是离子、固态或其他非中性原子光镊平台。	gate_QEC;ion_or_solid	Remote Entanglement Distribution with Trapped Ions	Abstract Withdrawn	https://meetings-archive.aps.org/damop/2026/r06/2/		
R06/3	unrelated_excluded	平台是离子、固态或其他非中性原子光镊平台。	gate_QEC;Sr;ion_or_solid	Remote Entanglement Distribution with Trapped Ions	Towards demonstrating heralded photonic graph state primitives using 88Sr+ trapped atomic ions	https://meetings-archive.aps.org/damop/2026/r06/3/	Lin, Jianlong & Cieszynski, Mari & Christopherson, William & Khan, Darman & Li, Lintao & Goldschmidt, Elizabeth & DeMarco, Brian. (2026). 88Sr+ ion trap apparatus for generating 408 nm photons. Review of Scientific Instruments. 97. 10.1063/5.0288146.	We use 88Sr+ trapped atomic ions to produce high-quality 408 nm photons for distributed quantum computing and networking applications. We have demonstrated this through a second order correlation measurement for one to six atomic emitters. Atomic emitters have been used to realize photonic graph states, which have applications in measurement-based quantum computing. However, the size of these graph states scales poorly due to limited photon collection efficiency. We, instead, aim to demonstrate building blocks for a recently proposed emitter-based heralded photonic graph state scheme. This scheme provides the blueprint for realizing large-scale graph states using emitters with poor photon co
R06/4	unrelated_excluded	平台是离子、固态或其他非中性原子光镊平台。	gate_QEC;quantum_sim;cavity;ion_or_solid	Remote Entanglement Distribution with Trapped Ions	Surface-trap integrated vertical Fabry–Perot microcavity for fast trapped ion networks	https://meetings-archive.aps.org/damop/2026/r06/4/		Remote entanglement generation rate is the current bottleneck in realizing a scalable distributed quantum computer with trapped ions. Utilizing ion-cavity interaction with a micro Fabry-Perot cavity promises a two-order-of-magnitude enhancement of the remote entanglement generation rate. However, due to the mechanical stability of the cavity and the accurate localization of the ion at a cavity antinode in the presence of a dielectric cavity mirror surface, photon collection within the cavity is currently slower than free-space photon collection with a high numerical aperture lens [1]. In this work, we designed and optically characterized a surface-trap-integrated vertical Fabry-Perot cavity 
R06/5	unrelated_excluded	平台是离子、固态或其他非中性原子光镊平台。	gate_QEC;ion_or_solid	Remote Entanglement Distribution with Trapped Ions	Remotely entangling trapped ions using trap-integrated optics for photon collection and interference	https://meetings-archive.aps.org/damop/2026/r06/5/		Large-scale quantum processors will likely require connecting modules, and photon-mediated entanglement generation is an attractive method for achieving high-fidelity interconnection using trapped ions. Current demonstrations rely on bulk photon-collection and manipulation optics that suffer from mode-matching challenges and system-to-system variability—factors that impede scaling to the large numbers of entangled pairs needed for quantum information processing. To address these limitations, we demonstrate remote entanglement using a collection method that enables passive phase stability, straightforward photonic manipulation, and intrinsic reproducibility. Specifically, we engineer waveguid
R06/6	unrelated_excluded	平台是离子、固态或其他非中性原子光镊平台。	gate_QEC;ion_or_solid	Remote Entanglement Distribution with Trapped Ions	Distributed Quantum Networking with Trapped Ions	https://meetings-archive.aps.org/damop/2026/r06/6/		Trapped ions are a leading modality for both quantum computing and quantum networking due to their long coherence times, high fidelity two-qubit gates and high ion-photon and ion-ion entanglement fidelities [1-3]. Networking multiple trapped-ion QPUs will allow a scalable and modular framework on which to perform deeper and more useful algorithms. In this talk we present the high-level design and operation on an interconnected trapped ion quantum computer capable of transmitting entangled photons both locally and over a fiber network as well as performing local qubit operations. We will show recent results on photonically mediated remote entanglement of qubits that will allow the system to p
R06/7	unrelated_excluded	平台是离子、固态或其他非中性原子光镊平台。	gate_QEC;ion_or_solid	Remote Entanglement Distribution with Trapped Ions	Heterogeneous Quantum Networking Using Photonic Chips	https://meetings-archive.aps.org/damop/2026/r06/7/		We report on the design, fabrication, and testing of an integrated photonic chip aimed at overcoming bottlenecks in trapped ion quantum networks. Current bulk optics limit the entanglement rate to a single photonic link of order ≃100 sec-1. To address this, we use a parallelized architecture where light is simultaneously collected from multiple ions in a chain, dramatically increasing the entanglement rate between modules. The use of fiber arrays, with order 100 micron pitch, makes mode matching arrays of ions challenging while maintaining efficient light collection. We address this through a custom fabricated photonic circuit that efficiently collects light from a chain of Barium Ions using
R04/1	related_excluded	中性原子/Rydberg/tweezer 方向相近，但物种是 Yb/Sr/Cs 等，不是 Rb87。	tweezer;gate_QEC;quantum_sim;metrology;Sr;optical_lattice_or_gas	Quantum Architectures II	Magneto-Optical Tweezer for Qudit Quantum Computing in {}^{87}Sr	https://meetings-archive.aps.org/damop/2026/r04/1/		Neutral atoms have become a competitive platform for quantum metrology, simulation, sensing, and computing. The rich atomic structure encoded in {}^{87}Sr makes it an ideal candidate for quantum information applications. Its ground state manifold hosts 10 nuclear spin states with long coherence times. Furthermore, it possesses long-lived metastable states, particularly 5s5p \mathrm{^{3}P_2}, with J=2 yields a large magnetic dipole, suitable for fast gate operation. However, its large angular momentum also introduces large tensor and quadratic Zeeman shifts. Current magic trapping techniques are insufficient to engineer magic trapping conditions for qudits encoded in hyperfine states with J \
R04/2	related_excluded	相关但未写入：Sr fine-structure/triple-magic tweezer architecture；强依赖 Sr fine-structure，不是 Rb87。	Rydberg;tweezer;neutral_atom_array;gate_QEC;quantum_sim;Sr	Quantum Architectures II	AbaQus: A Dynamically Reconfigurable Triple-Magic Atom Array For The Sr Fine-Structure Qubit	https://meetings-archive.aps.org/damop/2026/r04/2/		We report on the development of a novel tweezer architecture for the recently demonstrated fine-structure qubit for Sr. By using a carefully designed optical setup [1,2] that scale and guide up to 1280 beams generated by twenty acousto-optic deflectors (AOD), we generate a 64x20 tweezer array consisting of near diffraction limited spots. After chirp cooling and parity projection to prepare single atoms, we will utilize an FPGA integrated with an ultra-low noise camera and an RF system to analyze and sort the atomic array to a target geometry. By implementing on-the-fly atom detection and frequency chirp calculations, we can achieve very small latencies between atom detection and array reconf
R04/3	related_excluded	相关但未写入：Yb large-array loading；物种不是 Rb87。	Rydberg;tweezer;neutral_atom_array;gate_QEC;quantum_sim;metrology;Yb;vapor_or_MOT	Quantum Architectures II	High-efficiency loading of 2,400 Ytterbium atoms in optical tweezer arrays	https://meetings-archive.aps.org/damop/2026/r04/3/	arXiv:2512.19795	Neutral atom arrays have emerged as a powerful platform for quantum computation, simulation, and metrology. Among them, alkaline-earth-like atoms exhibit distinct advantages, including long coherence time and high-fidelity Rydberg gates. However, their scalability has lagged behind that of the alkali atoms. Here, we report 2,400 Ytterbium-174 atoms trapped in an optical tweezer array with enhanced single-atom loading efficiency of 83.5(1)%. Notably, the loading efficiency is largely maintained for array sizes ranging from dozens to thousands, exhibiting excellent scalability. We demonstrate the broad applicability of the enhanced loading method by showing that the enhancement exists robustly
R04/4	related_excluded	中性原子/Rydberg/tweezer 方向相近，但物种是 Yb/Sr/Cs 等，不是 Rb87。	metrology;Yb	Quantum Architectures II	A continuous source of cold Ytterbium atoms for quantum computing and metrology	https://meetings-archive.aps.org/damop/2026/r04/4/		Ytterbium-171 possesses several features that make it an attractive platform for quantum information science and quantum metrology. The ground-state and metastable nuclear-spin qubit is naturally robust due to the absence of hyperfine coupling, which strongly suppresses magnetic and trap sensitivity, enabling long coherence times without dynamical decoupling. In addition, the availability of an ultra-narrow optical clock transition enables coherent mapping of the qubit between the ground, metastable, and optical qubit, which is door-opening for new architectures for quantum computing and metrology. Despite recent advances in rapid, high-fidelity single- and two-qubit operations, a key challe
R04/5	related_excluded	相关但未写入：Yb streamed ancilla architecture；物种不是 Rb87，且非 Rb87 Rydberg 光镊核心。	Rydberg;tweezer;neutral_atom_array;gate_QEC;Yb	Quantum Architectures II	Programmable atomic processors with streamed ancilla arrays	https://meetings-archive.aps.org/damop/2026/r04/5/		"The clock rates in neutral-atom quantum processors based on zoned architecture are limited by the speed at which atoms can be transported into and out of specialized interaction or measurement zones, which is fundamentally constrained by the inertia of the atom and the finite depth of the tweezer trap. Here we propose a neutral-atom-array–based ""streaming"" architecture for quantum information processing, in which highly parallelized ""drive-by"" gates mediate interactions between stationary data qubits and moving ancilla qubits. In a proof-of-concept experiment, we employ two one-dimensional 171Yb atom arrays to demonstrate Doppler-shift–mediated fast mid-circuit readout between a dynamic arra"
R04/6	unrelated_excluded	平台是离子、固态或其他非中性原子光镊平台。	neutral_atom_array;gate_QEC;cavity;ion_or_solid	Quantum Architectures II	Ultraprecise fiber-optical elements for integration with neutral atom arrays	https://meetings-archive.aps.org/damop/2026/r04/6/		Recent advances in modular quantum computing with neutral atoms coupled to micro-cavities [1] underscore the need for highly precise micro-optical elements that can boost remote entanglement generation rates and enable scalable architectures. Here we report nanofabrication and characterization of fiber-integrated micro-optical elements engineered for neutral-atom quantum information processing modules. Using focused-ion beam (FIB) milling, we fabricate micro-concave, convex, axicon, and spiral structures directly on single-mode fiber facets. Structural precision is quantified via atomic force microscopy (AFM), revealing better than 10 nm sphericity across more than 70% of the micro-concave e
R04/7	unrelated_excluded	平台是离子、固态或其他非中性原子光镊平台。	gate_QEC;cavity;metrology;Sr;ion_or_solid	Quantum Architectures II	High Fidelity Trapped Ion Qubit Gate Operations with a Narrow-Linewidth Integrated Photonic Laser	https://meetings-archive.aps.org/damop/2026/r04/7/		We present the first high-fidelity (&gt;99%) single qubit gates with trapped ions using an integrated photonic laser system, which is comprised of an integrated Stimulated Brillouin Scattering (SBS) laser locked to an integrated high-Q coil resonator. We use this integrated laser to excite an ultra-narrow clock transition in 88Sr+ trapped in a surface electrode trap without the use of a conventional cavity or second harmonic generation (SHG). To overcome residual thermal drift of the integrated laser source we further discipline the laser to the ion clock transition. By interleaving clock feedback sequences with qubit control sequences, we perform Rabi oscillations that retain &gt;99% popula
R04/8	related_excluded	涉及分子、分子显微镜、polar molecule 或 RbCs/KRb/NaCs 混合系统；不是 Rb87 Rydberg atom tweezer array。	gate_QEC;molecule;ion_or_solid	Quantum Architectures II	Infrared absorption spectroscopy of a single trapped polyatomic molecular ion	https://meetings-archive.aps.org/damop/2026/r04/8/	Z Wu et al., arXiv:2511.19687 (2025)	Quantum logic spectroscopy has proven to be a powerful tool for high-precision spectroscopic studies of diatomic molecular ions co-trapped with atomic ions in an ion trap, contributing to fundamental physics research and quantum information applications. However, extending this protocol to larger polyatomic molecular species is challenging due to their more complex internal structure and has not yet been demonstrated experimentally. Using an adapted version of the quantum logic methods, we investigate polyatomic molecular ions by probing their photon-absorption signal. This is achieved by preparing the shared motional mode of the trapped molecular and atomic ions in a non-classical state tha
R03/1	unrelated_excluded	读完摘要后未发现可归入 Rb87 Rydberg 光镊平台近期实验/工程问题的内容。	gate_QEC;quantum_sim;metrology	Photonic Quantum Sensing	Theory of quantum comb enhanced interferometry	https://meetings-archive.aps.org/damop/2026/r03/1/		Optical frequency combs, named for their comb-like peaks in the spectrum, are essential for various sensing applications. As the technology develops, its performance has reached the standard quantum limit dictated by the quantum fluctuations of coherent light field. Quantum combs, with their quantum fluctuation engineered via squeezing and entanglement, are the necessary ingredient for overcoming such limits. We develop the theory for designing and analyzing quantum combs, focusing on dual-comb interferometric measurement. Our analyses cover both squeezed and entangled quantum combs with division receivers and heterodyne receivers, leading to four protocols with quantum advantages scalable w
R03/2	unrelated_excluded	读完摘要后未发现可归入 Rb87 Rydberg 光镊平台近期实验/工程问题的内容。	metrology	Photonic Quantum Sensing	50-km Single-Photon Fiber Interferometer for Sensing Gravitational Signatures	https://meetings-archive.aps.org/damop/2026/r03/2/	https://doi.org/10.48550/arXiv.2511.17022	Quantum mechanics and general relativity are foundational pillars of modern physics, yet experimental tests that directly connect the two remain rare. Measuring gravity-induced optical phase shifts of single photons offers a unique quantum platform for probing gravity beyond Newtonian descriptions, but laboratory interferometers have not yet reached the sensitivity required to access this regime. In this talk, I will present the realization of a 50-km tabletop Mach-Zehnder fiber interferometer operating at the single-photon level. We achieve a phase sensitivity of 4.42E-6 over the low frequency band 0.01-5 Hz. We further demonstrate that this sensitivity is sufficient to resolve a modulated 
R03/3	unrelated_excluded	读完摘要后未发现可归入 Rb87 Rydberg 光镊平台近期实验/工程问题的内容。	metrology	Photonic Quantum Sensing	Quantum-Enhanced Impulse Detection with Two-Mode Squeezed Light	https://meetings-archive.aps.org/damop/2026/r03/3/		Experimental systems optimized for the detection of weak, transient signals have been suggested for the exploration of phenomena in fundamental physics: including dark matter and neutrino physics. One potential platform for the measurement of such signals is based on optomechanical systems, which can operate in a regime limited only by quantum noise. In this work, using such a device, we experimentally demonstrate enhanced sensitivity for impulse detection using two-mode squeezed light, achieving performance beyond the standard quantum limit. Specifically, we characterize the response of a micro-electro-mechanical sensor (MEMS), using both classical and two-mode squeezed light, to an impulse
R03/4	unrelated_excluded	读完摘要后未发现可归入 Rb87 Rydberg 光镊平台近期实验/工程问题的内容。	gate_QEC;cavity;metrology	Photonic Quantum Sensing	Dual cavity quantum enhanced optomechanical force sensor	https://meetings-archive.aps.org/damop/2026/r03/4/		Force sensors, used as accelerometers and gravimeters, are useful in a number of applications including inertial navigation and geodesy. Here, we explore a force sensing configuration in which the quantum correlations of a two-mode squeezed state can be exploited in order to improve sensitivity and allow for the use of intensity detection instead of the more complex homodyne detection without a significant reduction in sensitivity. We theoretically study a double ring cavity system where an optomechanical system based on a membrane is used as a shared movable mirror for both cavities. Each of the modes of the two-mode squeezed state couples to one of the two cavities and reflect on opposite 
R03/5	related_excluded	Rydberg/Rb 相关但平台是 vapor/MOT/molasses/EIT/cold ensemble，不是 optical tweezer array。	Rydberg;Rb;gate_QEC;metrology;vapor_or_MOT	Photonic Quantum Sensing	Low Frequency Rydberg Electrometry in Potassium	https://meetings-archive.aps.org/damop/2026/r03/5/		Rydberg receivers have promise as an alternative to the electrically small antennas used at low frequencies. However, the realization of a low frequency Rydberg receiver has been hampered by the strong screening effects of the vapor cells at low frequencies. We investigate low frequency Rydberg electrometry using potassium as the active medium. By comparing Stark shifts and sensitivity in rubidium at the few MHz level, we find a notable improvement in the low frequency transmission of potassium vapor cells. We report potassium sensitivity values for frequencies from 500 Hz to 10 MHz in an all-dielectric system. These developments were motivated by a desire to understand and optimize the chem
R03/6	related_excluded	Rydberg/Rb 相关但平台是 vapor/MOT/molasses/EIT/cold ensemble，不是 optical tweezer array。	Rydberg;gate_QEC;metrology;vapor_or_MOT	Photonic Quantum Sensing	Locating radio-frequency waves' angle-of-arrival by imaging interference patterns with Rydberg atoms.	https://meetings-archive.aps.org/damop/2026/r03/6/	https://doi.org/10.1103/6dl6-754w	We recently developed a method to image electromagnetic fields in two dimensions via spatially resolved fluorescence readout of electromagnetically induced transparency of Rydberg states of alkali atoms in a vapor cell. Here, we use this technique to determine the angle of arrival of an incident RF wave by imaging the standing-wave patterns created by internal reflections from the partially reflective glass cell walls. By fitting the resulting standing-wave node spacing, we measure in-plane angles of arrival to within one degree over essentially all in-plane angles (θ). We further extend the approach to recover arbitrary three-dimensional angles (θ, φ) with uncertainties of a few degrees.
